-57.748, 51.75, 62.844
-55.992, 50.793, 58.664
-54.266, 49.783, 54.161
-52.531, 48.788, 49.249
-50.76, 47.859, 43.789
-48.925, 47.066, 37.546
-46.991, 46.577, 30.048
-45.018, 46.743, 20
-44.301, 48.43, 22.253
-44.891, 50.336, 54.199
-45.688, 52.17, 49.291
-46.49, 54.002, 43.836
-47.204, 55.87, 37.6
-47.742, 57.795, 30.101
-47.946, 59.777, 20
-46.577, 60.841, 20
-44.678, 60.242, 79.542
-42.897, 59.332, 91.725
-41.173, 58.32, 88.993
-39.474, 57.264, 86.092
-37.789, 56.187, 83.089
-36.108, 55.104, 79.974
-34.424, 54.024, 76.732
-32.734, 52.955, 73.347
-31.033, 51.903, 69.799
-29.316, 50.877, 66.059
-27.581, 49.882, 62.096
-25.825, 48.926, 57.861
-24.042, 48.02, 53.291
-22.241, 47.15, 48.29
-20.514, 46.143, 42.711
-18.968, 44.88, 36.293
-17.854, 43.233, 28.499
-17.506, 41.282, 45.857
-17.865, 39.322, 70.495
-18.581, 37.456, 66.797
-19.432, 35.646, 62.88
-20.301, 33.845, 58.702
-21.117, 32.019, 54.203
-21.826, 30.149, 49.295
-22.375, 28.227, 43.844
-22.729, 26.26, 37.611
-22.858, 24.265, 30.114
-22.694, 22.276, 20
-21.335, 21.718, 20.243
-20.053, 23.246, 84.536
-18.979, 24.933, 95.023
-17.982, 26.666, 97.362
-17.028, 28.424, 95.058
-16.097, 30.194, 92.347
-15.182, 31.972, 89.554
-14.275, 33.755, 86.672
-13.375, 35.541, 83.69
-12.476, 37.328, 80.598
-11.577, 39.114, 77.382
-10.676, 40.9, 74.027
-9.771, 42.683, 70.512
-8.859, 44.463, 66.813
-7.94, 46.239, 62.897
-7.011, 48.011, 58.719
-6.071, 49.776, 54.222
-5.118, 51.534, 49.315
-4.15, 53.284, 43.863
-3.163, 55.024, 37.63
-2.154, 56.751, 30.133
-1.121, 58.463, 20
-0.358, 59.695, 0
-0.358, 59.695, 0
10.173, 76.698, 0
endData
127
100
200
-58.7, -23.934, -44.363, -23.536, -58.7, -23.336, -47.35, -23.934
-47.35, -23.934, -36, -24.531, -35.503, -23.635, -23.655, -23.336
-23.655, -23.336, -11.808, -23.038, -23.655, -35.781, -23.655, -47.43
-23.655, -47.43, -23.655, -59.078, -35.204, -53.503, -47.151, -59.178
-47.151, -59.178, -46.753, -46.832, -46.753, -53.104, -46.952, -47.031
-46.952, -47.031, -47.151, -40.958, -52.925, -47.031, -58.899, -47.031
-58.899, -47.031, -64.872, -47.031, -29.429, -53.005, 0.04, -58.978
0.04, -58.978, -9.12, -71.722, -31.62, -58.58, -64.872, -62.164
-64.872, -62.164, -58.501, -41.058, -46.155, -7.009, -47.151, 24.252
-47.151, 24.252, -48.146, 55.514, -52.925, 35.801, -58.7, 47.35
-58.7, 47.35, -64.474, 58.899, -52.726, 46.952, -46.753, 46.553
-46.753, 46.553, -40.779, 46.155, -47.35, 52.826, -47.947, 59.098
-47.947, 59.098, -48.545, 65.37, -35.503, 53.323, -23.058, 47.549
-23.058, 47.549, -10.613, 41.775, -22.958, 35.801, -22.859, 24.053
-22.859, 24.053, -22.759, 12.305, -11.609, 41.874, -0.358, 59.695
#PATH.JERRYIO-DATA {"appVersion":"0.8.3","format":"LemLib v0.5","gc":{"robotWidth":11.811023622047244,"robotHeight":11.811023622047244,"robotIsHolonomic":false,"showRobot":false,"uol":2.54,"pointDensity":2,"controlMagnetDistance":0.7750015500031,"fieldImage":{"displayName":"V5RC 2025 - High Stakes (Skills)","signature":"V5RC 2025 - High Stakes (Skills)","origin":{"__type":"built-in"}},"coordinateSystem":"VEX Gaming Positioning System"},"paths":[{"segments":[{"controls":[{"uid":"PoQRbALSyG","x":-58.699621840033146,"y":-23.933834956485697,"lock":false,"visible":true,"heading":270,"__type":"end-point"},{"uid":"HKXAbHboU0","x":-44.36321487774554,"y":-23.535601429755488,"lock":false,"visible":true,"__type":"control"},{"uid":"Oz9dZTC6FJ","x":-58.69962184003316,"y":-23.336484666390383,"lock":false,"visible":true,"__type":"control"},{"uid":"AOdR6HToiH","x":-47.34996632822213,"y":-23.933834956485697,"lock":false,"visible":true,"heading":270,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"jdRkpXELUy"},{"controls":[{"uid":"AOdR6HToiH","x":-47.34996632822213,"y":-23.933834956485697,"lock":false,"visible":true,"heading":270,"__type":"end-point"},{"uid":"mypl8CGLo5","x":-36.0003108164111,"y":-24.53118524658101,"lock":false,"visible":true,"__type":"control"},{"uid":"6YwSPu8xLT","x":-35.502518907998336,"y":-23.635159811438037,"lock":false,"visible":true,"__type":"control"},{"uid":"9XfFBQzGCj","x":-23.655071487774556,"y":-23.33648466639038,"lock":false,"visible":true,"heading":90,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"AyOajygTev"},{"controls":[{"uid":"9XfFBQzGCj","x":-23.655071487774556,"y":-23.33648466639038,"lock":false,"visible":true,"heading":90,"__type":"end-point"},{"uid":"UstgdQflk8","x":-11.80762406755077,"y":-23.037809521342723,"lock":false,"visible":true,"__type":"control"},{"uid":"JiFwK2IcWT","x":-23.655071487774556,"y":-35.78128237670948,"lock":false,"visible":true,"__type":"control"},{"uid":"5JF7TnBnsV","x":-23.655071487774556,"y":-47.42961303356817,"lock":false,"visible":true,"heading":180,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"wbecXwL7dd"},{"controls":[{"uid":"5JF7TnBnsV","x":-23.655071487774556,"y":-47.42961303356817,"lock":false,"visible":true,"heading":180,"__type":"end-point"},{"uid":"9O4VUyk04Y","x":-23.655071487774556,"y":-59.07794369042685,"lock":false,"visible":true,"__type":"control"},{"uid":"SJcWFCBONx","x":-35.20384376295068,"y":-53.50267431620388,"lock":false,"visible":true,"__type":"control"},{"uid":"MzeQAlz1JR","x":-47.15084956485702,"y":-59.17750207210939,"lock":false,"visible":true,"heading":270,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"mzPFtnoA0j"},{"controls":[{"uid":"MzeQAlz1JR","x":-47.15084956485702,"y":-59.17750207210939,"lock":false,"visible":true,"heading":270,"__type":"end-point"},{"uid":"nifshDtMB6","x":-46.75261603812681,"y":-46.832262743472846,"lock":false,"visible":true,"__type":"control"},{"uid":"pIJ3HPYbp4","x":-46.75261603812681,"y":-53.10444078947367,"lock":false,"visible":true,"__type":"control"},{"uid":"iiF21YNAX1","x":-46.951732801491914,"y":-47.03137950683795,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"cV8Kl6ctOS"},{"controls":[{"uid":"iiF21YNAX1","x":-46.951732801491914,"y":-47.03137950683795,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"UjTW3RJCFQ","x":-47.15084956485702,"y":-40.95831822420223,"lock":false,"visible":true,"__type":"control"},{"uid":"7bPWaWmmEQ","x":-52.925235702445086,"y":-47.03137950683795,"lock":false,"visible":true,"__type":"control"},{"uid":"ne8tHXu6IU","x":-58.89873860339825,"y":-47.03137950683795,"lock":false,"visible":true,"heading":270,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"jYVHv0Tll3"},{"controls":[{"uid":"ne8tHXu6IU","x":-58.89873860339825,"y":-47.03137950683795,"lock":false,"visible":true,"heading":270,"__type":"end-point"},{"uid":"3ls8YEl0q3","x":-64.87224150435142,"y":-47.03137950683795,"lock":false,"visible":true,"__type":"control"},{"uid":"9C2SCjyz7V","x":-29.429457625362613,"y":-53.00488240779112,"lock":false,"visible":true,"__type":"control"},{"uid":"IBXw7zyrYV","x":0.03982335267301887,"y":-58.978385308744286,"lock":false,"visible":true,"heading":90,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"liqIWlrBQz"},{"controls":[{"uid":"IBXw7zyrYV","x":0.03982335267301887,"y":-58.978385308744286,"lock":false,"visible":true,"heading":90,"__type":"end-point"},{"uid":"662x6fon0a","x":-9.119547762121842,"y":-71.72185816411105,"lock":false,"visible":true,"__type":"control"},{"uid":"yobamxyazJ","x":-31.619742022378794,"y":-58.58015178201408,"lock":false,"visible":true,"__type":"control"},{"uid":"ialtBSklkW","x":-64.87224150435144,"y":-62.16425352258599,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"i3oREglE94"},{"controls":[{"uid":"ialtBSklkW","x":-64.87224150435144,"y":-62.16425352258599,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"idsgsoAB96","x":-58.500505076668055,"y":-41.057876605884786,"lock":false,"visible":true,"__type":"control"},{"uid":"Z0vYIiLYUv","x":-46.155265748031496,"y":-7.0089100704517175,"lock":false,"visible":true,"__type":"control"},{"uid":"JJFwyuY32C","x":-47.150849564857026,"y":24.252421777869873,"lock":false,"visible":true,"heading":180,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"QCfuAMwUNC"},{"controls":[{"uid":"JJFwyuY32C","x":-47.150849564857026,"y":24.252421777869873,"lock":false,"visible":true,"heading":180,"__type":"end-point"},{"uid":"TWhVldh70k","x":-48.146433381682556,"y":55.513753626191466,"lock":false,"visible":true,"__type":"control"},{"uid":"8J3FzkMHfX","x":-52.92523570244509,"y":35.801194053046004,"lock":false,"visible":true,"__type":"control"},{"uid":"OwaJPQ9ZYl","x":-58.69962184003315,"y":47.34996632822213,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"JBE8DInQuc"},{"controls":[{"uid":"OwaJPQ9ZYl","x":-58.69962184003315,"y":47.34996632822213,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"bepj63BbPf","x":-64.47400797762121,"y":58.89873860339826,"lock":false,"visible":true,"__type":"control"},{"uid":"fhWDr1YnrE","x":-52.72611893907998,"y":46.951732801491914,"lock":false,"visible":true,"__type":"control"},{"uid":"4G8tj1Ywcl","x":-46.75261603812682,"y":46.553499274761705,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"xSSTzPkmVH"},{"controls":[{"uid":"4G8tj1Ywcl","x":-46.75261603812682,"y":46.553499274761705,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"yINpfv4Ifp","x":-40.77911313717365,"y":46.155265748031496,"lock":false,"visible":true,"__type":"control"},{"uid":"Vp33WJ7pUQ","x":-47.34996632822213,"y":52.82567732076254,"lock":false,"visible":true,"__type":"control"},{"uid":"rM3uv80wi0","x":-47.947316618317444,"y":59.09785536676336,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"uOyp2js1KP"},{"controls":[{"uid":"rM3uv80wi0","x":-47.947316618317444,"y":59.09785536676336,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"RAK8OxuMI4","x":-48.54466690841276,"y":65.37003341276419,"lock":false,"visible":true,"__type":"control"},{"uid":"CuKkj4HyDK","x":-35.50251890799834,"y":53.3234692291753,"lock":false,"visible":true,"__type":"control"},{"uid":"u3WyITa3mV","x":-23.05772119767924,"y":47.549083091587235,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"G7ElDEsqdh"},{"controls":[{"uid":"u3WyITa3mV","x":-23.05772119767924,"y":47.549083091587235,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"5tSPghYCwU","x":-10.612923487360135,"y":41.77469695399917,"lock":false,"visible":true,"__type":"control"},{"uid":"GXDOAqENRD","x":-22.958162815996687,"y":35.801194053046004,"lock":false,"visible":true,"__type":"control"},{"uid":"g7QSyBH54P","x":-22.858604434314135,"y":24.05330501450477,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"tgFE2QDSC9"},{"controls":[{"uid":"g7QSyBH54P","x":-22.858604434314135,"y":24.05330501450477,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"CbCJfjGNKi","x":-22.759046052631582,"y":12.305415975963534,"lock":false,"visible":true,"__type":"control"},{"uid":"rh87v0qUIT","x":-11.608507304185663,"y":41.874255335681724,"lock":false,"visible":true,"__type":"control"},{"uid":"KuPZ96E2os","x":-0.35841017405719244,"y":59.69520565685868,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"CmDm44zIgM"}],"pc":{"speedLimit":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":127,"label":"127"},"step":1,"from":20,"to":100},"bentRateApplicableRange":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":1,"label":"1"},"step":0.001,"from":0,"to":0.1},"maxDecelerationRate":127},"name":"Path","uid":"pbEEoYUf8h","lock":false,"visible":true}]}
